ogr_DogID,Age,Sex,GoodAppetite,EarCleaning,NailCutting,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status,text
16936,8.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,i am an at home mom who works  hours one morning a week and  hours one evening a week facilitating small groups of children  my day is flexible as my children are at school  it mostly consists of short errands etc  evenings are spend on kids activities transporting watching soccer games or swim meets etc  weekends vary and are flexible vacation for the summer is not planned yet i think the first week in august  there will be various short weekend trips for either myself or my husband 
16936,12.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,0.0,i am an at home mom who works  hours one morning a week and  hours one evening a week facilitating small groups of children  my day is flexible as my children are at school  it mostly consists of short errands etc  evenings are spend on kids activities transporting watching soccer games or swim meets etc  weekends vary and are flexible vacation for the summer is not planned yet i think the first week in august  there will be various short weekend trips for either myself or my husband 
16932,5.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,0.0,my typical puppy raising day starts out with taking the pup outside to get busy back in the house for some food massage play mental exercises for both of us  then getting ready to go to work  once at work we are in an office that has a crate gate on the open doorway and area for the pup to choose to relax  we typically go into town every day to get the mail do banking visit the local hair salon library walk the sidewalks and curbs of the village and college campus 
16932,8.0,1.0,1.0,4.0,4.0,5.0,4.0,5.0,0.0,my typical puppy raising day starts out with taking the pup outside to get busy back in the house for some food massage play mental exercises for both of us  then getting ready to go to work  once at work we are in an office that has a crate gate on the open doorway and area for the pup to choose to relax  we typically go into town every day to get the mail do banking visit the local hair salon library walk the sidewalks and curbs of the village and college campus 
16932,12.0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,my typical puppy raising day starts out with taking the pup outside to get busy back in the house for some food massage play mental exercises for both of us  then getting ready to go to work  once at work we are in an office that has a crate gate on the open doorway and area for the pup to choose to relax  we typically go into town every day to get the mail do banking visit the local hair salon library walk the sidewalks and curbs of the village and college campus 
16932,15.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,0.0,my typical puppy raising day starts out with taking the pup outside to get busy back in the house for some food massage play mental exercises for both of us  then getting ready to go to work  once at work we are in an office that has a crate gate on the open doorway and area for the pup to choose to relax  we typically go into town every day to get the mail do banking visit the local hair salon library walk the sidewalks and curbs of the village and college campus 
16932,5.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,0.0,my typical puppy raising day starts out with taking the pup outside to get busy back in the house for some food massage play mental exercises for both of us  then getting ready to go to work  once at work we are in an office that has a crate gate on the open doorway and area for the pup to choose to relax  we typically go into town every day to get the mail do banking visit the local hair salon library walk the sidewalks and curbs of the village and college campus 
16929,4.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,1.0,weekday  wake up at shower   breakfast   bus school   conditioning practice   not everyday  homework chilling  bed at  weekend  wake up at shower   breakfast   soccer game sometime throughout the day  chilling hw rest of day bed   most of schedule is flexible except for school  i hear that getting an education is very important! 
16929,9.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,weekday  wake up at shower   breakfast   bus school   conditioning practice   not everyday  homework chilling  bed at  weekend  wake up at shower   breakfast   soccer game sometime throughout the day  chilling hw rest of day bed   most of schedule is flexible except for school  i hear that getting an education is very important! 
16929,14.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,weekday  wake up at shower   breakfast   bus school   conditioning practice   not everyday  homework chilling  bed at  weekend  wake up at shower   breakfast   soccer game sometime throughout the day  chilling hw rest of day bed   most of schedule is flexible except for school  i hear that getting an education is very important! 
16927,10.0,0.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0,i m a young at heart woman who is married and has  grown children currently  still live at home and  of those  goes to college the other works  jobs but she is home every night to sleep our other daughter lives out of state and comes home to visit during holidays and long weekends we have  cats that have been exposed to the neighbor_��s dogs so they are getting used to having a dog around my husband and i work during the week_��he goes to work at and i leave for work at  he is usually home around  but only works  days of the week i get home around and work  days a week on saturdays we go to puppy class in the morning and then the rest of the day is open to whatever may be planned sundays we go to church in the morning then grocery shop around noon we eat family dinner when the kids get home from work usually around  or  our daughter will invite friends over to watch tv in the evening my husband and i are usually in bed by  every night the cats sleep with our daughter but roam the house during the day and evening i do work from home about one day a week but not every week monday nights during the fall and spring i bowl tuesday nights we have choir practice for an hour thursday nights we attend weight watcher meetings for an hour we have season tickets to su basketball games we live in a suburb of syracuse on a quiet street we are friends with the neighbors who are very supportive i m still waiting to hear from my supervisor if hr will allow me to bring the puppy to work once i get the ok from everyone that will be my daily plan our daughter doesn_��t go to work until later in the morning or early afternoon so taking the puppy out will not be a problem if she has to work early my neighbor who is a puppy raiser said she will come let the puppy out my husband and i do have a gym membership and we go about  evenings a week for about an hour each time we sound very busy but we have a lot of time to relax too with the exception of my work the puppy would be involved in everything i do but limited on what my husband does as he would not be taking the puppy to work he works in a warehouse with semi trucks and other equipment that he would not be able to maintain control of a dog while doing his job i work as a computer tech support person in a business office so i have more opportunity for teaching moments that would be safe for the puppy 
16927,4.0,0.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0,i m a young at heart woman who is married and has  grown children currently  still live at home and  of those  goes to college the other works  jobs but she is home every night to sleep our other daughter lives out of state and comes home to visit during holidays and long weekends we have  cats that have been exposed to the neighbor_��s dogs so they are getting used to having a dog around my husband and i work during the week_��he goes to work at and i leave for work at  he is usually home around  but only works  days of the week i get home around and work  days a week on saturdays we go to puppy class in the morning and then the rest of the day is open to whatever may be planned sundays we go to church in the morning then grocery shop around noon we eat family dinner when the kids get home from work usually around  or  our daughter will invite friends over to watch tv in the evening my husband and i are usually in bed by  every night the cats sleep with our daughter but roam the house during the day and evening i do work from home about one day a week but not every week monday nights during the fall and spring i bowl tuesday nights we have choir practice for an hour thursday nights we attend weight watcher meetings for an hour we have season tickets to su basketball games we live in a suburb of syracuse on a quiet street we are friends with the neighbors who are very supportive i m still waiting to hear from my supervisor if hr will allow me to bring the puppy to work once i get the ok from everyone that will be my daily plan our daughter doesn_��t go to work until later in the morning or early afternoon so taking the puppy out will not be a problem if she has to work early my neighbor who is a puppy raiser said she will come let the puppy out my husband and i do have a gym membership and we go about  evenings a week for about an hour each time we sound very busy but we have a lot of time to relax too with the exception of my work the puppy would be involved in everything i do but limited on what my husband does as he would not be taking the puppy to work he works in a warehouse with semi trucks and other equipment that he would not be able to maintain control of a dog while doing his job i work as a computer tech support person in a business office so i have more opportunity for teaching moments that would be safe for the puppy 
16927,14.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,i m a young at heart woman who is married and has  grown children currently  still live at home and  of those  goes to college the other works  jobs but she is home every night to sleep our other daughter lives out of state and comes home to visit during holidays and long weekends we have  cats that have been exposed to the neighbor_��s dogs so they are getting used to having a dog around my husband and i work during the week_��he goes to work at and i leave for work at  he is usually home around  but only works  days of the week i get home around and work  days a week on saturdays we go to puppy class in the morning and then the rest of the day is open to whatever may be planned sundays we go to church in the morning then grocery shop around noon we eat family dinner when the kids get home from work usually around  or  our daughter will invite friends over to watch tv in the evening my husband and i are usually in bed by  every night the cats sleep with our daughter but roam the house during the day and evening i do work from home about one day a week but not every week monday nights during the fall and spring i bowl tuesday nights we have choir practice for an hour thursday nights we attend weight watcher meetings for an hour we have season tickets to su basketball games we live in a suburb of syracuse on a quiet street we are friends with the neighbors who are very supportive i m still waiting to hear from my supervisor if hr will allow me to bring the puppy to work once i get the ok from everyone that will be my daily plan our daughter doesn_��t go to work until later in the morning or early afternoon so taking the puppy out will not be a problem if she has to work early my neighbor who is a puppy raiser said she will come let the puppy out my husband and i do have a gym membership and we go about  evenings a week for about an hour each time we sound very busy but we have a lot of time to relax too with the exception of my work the puppy would be involved in everything i do but limited on what my husband does as he would not be taking the puppy to work he works in a warehouse with semi trucks and other equipment that he would not be able to maintain control of a dog while doing his job i work as a computer tech support person in a business office so i have more opportunity for teaching moments that would be safe for the puppy 
16921,6.0,0.0,1.0,4.0,4.0,5.0,3.0,5.0,0.0,i am currently starting my last semester of college my days vary based on my class schedule currently i have no friday classes  i have a part time job on the weekends and work an average of  hrs a week friday saturday  my classes range from an hr to  hrs long and i work in the kennel at a vet where personal pets are allowed  i work shift of a max of  hrs but could be as small as an hr long enough to feed and walk boarding dogs  during the time not in class or at work i don t have set plans  i live in an apartment near college campus with my husband and two cats  my husband is also taking classes and working part time  our schedule vary in a way where there is always someone home or someone able to take the puppy with them  after graduation i will be looking for a job change but i am keeping to dog related jobs  i hope in another year or so i can open my own business depending on the area where my husband can find a job the job will probably not be any farther than an hour drive from our current location  a baby is a possibility over the next two years depending on how things work out after graduation typically once a month we drive to visit family in a city that is an hour drive 
16921,3.0,0.0,1.0,3.0,5.0,5.0,4.0,3.0,0.0,i am currently starting my last semester of college my days vary based on my class schedule currently i have no friday classes  i have a part time job on the weekends and work an average of  hrs a week friday saturday  my classes range from an hr to  hrs long and i work in the kennel at a vet where personal pets are allowed  i work shift of a max of  hrs but could be as small as an hr long enough to feed and walk boarding dogs  during the time not in class or at work i don t have set plans  i live in an apartment near college campus with my husband and two cats  my husband is also taking classes and working part time  our schedule vary in a way where there is always someone home or someone able to take the puppy with them  after graduation i will be looking for a job change but i am keeping to dog related jobs  i hope in another year or so i can open my own business depending on the area where my husband can find a job the job will probably not be any farther than an hour drive from our current location  a baby is a possibility over the next two years depending on how things work out after graduation typically once a month we drive to visit family in a city that is an hour drive 
16921,15.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,0.0,i am currently starting my last semester of college my days vary based on my class schedule currently i have no friday classes  i have a part time job on the weekends and work an average of  hrs a week friday saturday  my classes range from an hr to  hrs long and i work in the kennel at a vet where personal pets are allowed  i work shift of a max of  hrs but could be as small as an hr long enough to feed and walk boarding dogs  during the time not in class or at work i don t have set plans  i live in an apartment near college campus with my husband and two cats  my husband is also taking classes and working part time  our schedule vary in a way where there is always someone home or someone able to take the puppy with them  after graduation i will be looking for a job change but i am keeping to dog related jobs  i hope in another year or so i can open my own business depending on the area where my husband can find a job the job will probably not be any farther than an hour drive from our current location  a baby is a possibility over the next two years depending on how things work out after graduation typically once a month we drive to visit family in a city that is an hour drive 
16921,10.0,0.0,1.0,3.0,4.0,5.0,4.0,3.0,0.0,i am currently starting my last semester of college my days vary based on my class schedule currently i have no friday classes  i have a part time job on the weekends and work an average of  hrs a week friday saturday  my classes range from an hr to  hrs long and i work in the kennel at a vet where personal pets are allowed  i work shift of a max of  hrs but could be as small as an hr long enough to feed and walk boarding dogs  during the time not in class or at work i don t have set plans  i live in an apartment near college campus with my husband and two cats  my husband is also taking classes and working part time  our schedule vary in a way where there is always someone home or someone able to take the puppy with them  after graduation i will be looking for a job change but i am keeping to dog related jobs  i hope in another year or so i can open my own business depending on the area where my husband can find a job the job will probably not be any farther than an hour drive from our current location  a baby is a possibility over the next two years depending on how things work out after graduation typically once a month we drive to visit family in a city that is an hour drive 
16921,12.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,0.0,i am currently starting my last semester of college my days vary based on my class schedule currently i have no friday classes  i have a part time job on the weekends and work an average of  hrs a week friday saturday  my classes range from an hr to  hrs long and i work in the kennel at a vet where personal pets are allowed  i work shift of a max of  hrs but could be as small as an hr long enough to feed and walk boarding dogs  during the time not in class or at work i don t have set plans  i live in an apartment near college campus with my husband and two cats  my husband is also taking classes and working part time  our schedule vary in a way where there is always someone home or someone able to take the puppy with them  after graduation i will be looking for a job change but i am keeping to dog related jobs  i hope in another year or so i can open my own business depending on the area where my husband can find a job the job will probably not be any farther than an hour drive from our current location  a baby is a possibility over the next two years depending on how things work out after graduation typically once a month we drive to visit family in a city that is an hour drive 
16918,4.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,1.0,during the week i work at my family business and we homeschool  we are also involved in a few activities a few nights a week  we have lots of flexibility  i am planning on taking puppy to work with me most days as i take my children as well  my daughter is  and is planning on being my main assistant when i have to focus my attention elsewhere  weekend is flexible as well  we do like to go camping and be active on the weekend  we do live on a main street in the town of harrington delaware so we have neighbors very close  we also have a fenced in yard along with  beagle boys who are fixed  we were thinking a girl pup would suit us more but understand if that is not possible  also we have  trips coming up the first is tentively planned for oct  we will be going to england france and italy for  weeks  in january  we will be going on a  week cruise
16918,8.0,1.0,1.0,5.0,4.0,3.0,2.0,3.0,1.0,during the week i work at my family business and we homeschool  we are also involved in a few activities a few nights a week  we have lots of flexibility  i am planning on taking puppy to work with me most days as i take my children as well  my daughter is  and is planning on being my main assistant when i have to focus my attention elsewhere  weekend is flexible as well  we do like to go camping and be active on the weekend  we do live on a main street in the town of harrington delaware so we have neighbors very close  we also have a fenced in yard along with  beagle boys who are fixed  we were thinking a girl pup would suit us more but understand if that is not possible  also we have  trips coming up the first is tentively planned for oct  we will be going to england france and italy for  weeks  in january  we will be going on a  week cruise
16918,4.0,1.0,1.0,4.0,3.0,0.0,4.0,5.0,1.0,during the week i work at my family business and we homeschool  we are also involved in a few activities a few nights a week  we have lots of flexibility  i am planning on taking puppy to work with me most days as i take my children as well  my daughter is  and is planning on being my main assistant when i have to focus my attention elsewhere  weekend is flexible as well  we do like to go camping and be active on the weekend  we do live on a main street in the town of harrington delaware so we have neighbors very close  we also have a fenced in yard along with  beagle boys who are fixed  we were thinking a girl pup would suit us more but understand if that is not possible  also we have  trips coming up the first is tentively planned for oct  we will be going to england france and italy for  weeks  in january  we will be going on a  week cruise
16918,12.0,1.0,1.0,4.0,4.0,5.0,3.0,0.0,1.0,during the week i work at my family business and we homeschool  we are also involved in a few activities a few nights a week  we have lots of flexibility  i am planning on taking puppy to work with me most days as i take my children as well  my daughter is  and is planning on being my main assistant when i have to focus my attention elsewhere  weekend is flexible as well  we do like to go camping and be active on the weekend  we do live on a main street in the town of harrington delaware so we have neighbors very close  we also have a fenced in yard along with  beagle boys who are fixed  we were thinking a girl pup would suit us more but understand if that is not possible  also we have  trips coming up the first is tentively planned for oct  we will be going to england france and italy for  weeks  in january  we will be going on a  week cruise
16909,5.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,0.0,get up at  eat breakfast read newspaper shower husband and  daughters get up  i leave by  mon sat after husband puts youngest on the bus at he works out of home in his office i usually return from work anywhere btwn   i am at home or running errands until the kids come home  then we have dinner and take girls to their activities  lacrosse softball tumbling cheerleading puppy would just go along with us my only concern is when my husband has business trips then the puppy would be home alone in the mornings my son lives up at university of delaware but usually stops home some weekends 
16909,7.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,get up at  eat breakfast read newspaper shower husband and  daughters get up  i leave by  mon sat after husband puts youngest on the bus at he works out of home in his office i usually return from work anywhere btwn   i am at home or running errands until the kids come home  then we have dinner and take girls to their activities  lacrosse softball tumbling cheerleading puppy would just go along with us my only concern is when my husband has business trips then the puppy would be home alone in the mornings my son lives up at university of delaware but usually stops home some weekends 
16908,13.0,0.0,1.0,3.0,2.0,5.0,4.0,5.0,0.0,as a college student my schedule changes with each season however i have scheduled my classes while keeping a potential puppy in mind! a typical school day would consist of a couple of hours of classes at most two consecutive hours so that i am allowed breaks in between classes for puppy time however i plan to work as well so that might take up at most four hours one or two days a week i will be living in a dorm room on campus periodically throughout the year i will be traveling home to nj and during these breaks from school my schedule will be more flexible and the puppy will have a house rather than a dorm room and hallway i plan to associate with the nyc region during these times  because i live in a dorm with many neighbors i would probably need a puppy that isn t very fond of yapping i look forward to the rest of my journey as a puppy raiser sitter!!
16908,5.0,0.0,1.0,4.0,1.0,4.0,4.0,3.0,0.0,as a college student my schedule changes with each season however i have scheduled my classes while keeping a potential puppy in mind! a typical school day would consist of a couple of hours of classes at most two consecutive hours so that i am allowed breaks in between classes for puppy time however i plan to work as well so that might take up at most four hours one or two days a week i will be living in a dorm room on campus periodically throughout the year i will be traveling home to nj and during these breaks from school my schedule will be more flexible and the puppy will have a house rather than a dorm room and hallway i plan to associate with the nyc region during these times  because i live in a dorm with many neighbors i would probably need a puppy that isn t very fond of yapping i look forward to the rest of my journey as a puppy raiser sitter!!
16907,5.0,0.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,a typical day starts with me getting up around  feeding and letting my dog out breakfast and paper then i usually do some house chores gardening and running errands lunch either at home or out i am home a good part of the time as i am retired  my sister will occassionaly bring her  year old golden retreiver over to hang out with  year old golden dinner around and then walk my dog around the neighborhood bedtime around   on tuesdays i do play in a morning golf league and am out of the house for about  hours there are also some days i may be golfing as well i have a network of neighborhood friends that are aware i may be raising a geb pup and are willing to help out they also know there will be specific guidlines thay will need to follow ie  get busy spot  i have a home in florida and will be gone the month of november back for the holidays and then back down mid january to april 
16907,8.0,0.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,a typical day starts with me getting up around  feeding and letting my dog out breakfast and paper then i usually do some house chores gardening and running errands lunch either at home or out i am home a good part of the time as i am retired  my sister will occassionaly bring her  year old golden retreiver over to hang out with  year old golden dinner around and then walk my dog around the neighborhood bedtime around   on tuesdays i do play in a morning golf league and am out of the house for about  hours there are also some days i may be golfing as well i have a network of neighborhood friends that are aware i may be raising a geb pup and are willing to help out they also know there will be specific guidlines thay will need to follow ie  get busy spot  i have a home in florida and will be gone the month of november back for the holidays and then back down mid january to april 
16904,5.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,i live in an apartment building on the th floor many dogs live in my building i live alone so the environment is quiet and calm i have very good neighbors who in a pinch could get the dog out for a walk if i wasn t able to return in the appropriate time frame that the dog needed to maintain its routine  i have a daughter who lives mi from me she is not interested in accepting responsibility to the puppy raising  but has assured me she would like to be able to take the dog for occasional walks and would be available to take the dog on a weekend if i needed help  i am no longer employed outside the home i see a few clients each week in my home the time i would spend with a client does not exceed the time the pup can be caged the work i do is as a massage therapist contact and touch is a comfortable way i respond with people or animals  i am a physically active person looking forward to having company on many of my walks  my mother who lives in arlington virginia i try to visit about once every six weeks my visit is usually about  days the next time i plan to visit her is july   it will be a family reunion so i will either need a foster volunteer to be with the dog or to be able to have the dog with me on the train amtrac or bus the dog has been invited  i have a lot of time on my hands that i haven t yet figured out how to use well i retired from full time work august and have been in search of a volunteer job i would find rewarding and educating i feel this job will offer me the involvement that i want to embrace at this time in my life 
16904,12.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,0.0,i live in an apartment building on the th floor many dogs live in my building i live alone so the environment is quiet and calm i have very good neighbors who in a pinch could get the dog out for a walk if i wasn t able to return in the appropriate time frame that the dog needed to maintain its routine  i have a daughter who lives mi from me she is not interested in accepting responsibility to the puppy raising  but has assured me she would like to be able to take the dog for occasional walks and would be available to take the dog on a weekend if i needed help  i am no longer employed outside the home i see a few clients each week in my home the time i would spend with a client does not exceed the time the pup can be caged the work i do is as a massage therapist contact and touch is a comfortable way i respond with people or animals  i am a physically active person looking forward to having company on many of my walks  my mother who lives in arlington virginia i try to visit about once every six weeks my visit is usually about  days the next time i plan to visit her is july   it will be a family reunion so i will either need a foster volunteer to be with the dog or to be able to have the dog with me on the train amtrac or bus the dog has been invited  i have a lot of time on my hands that i haven t yet figured out how to use well i retired from full time work august and have been in search of a volunteer job i would find rewarding and educating i feel this job will offer me the involvement that i want to embrace at this time in my life 
16904,16.0,0.0,1.0,1.0,0.0,4.0,3.0,5.0,0.0,i live in an apartment building on the th floor many dogs live in my building i live alone so the environment is quiet and calm i have very good neighbors who in a pinch could get the dog out for a walk if i wasn t able to return in the appropriate time frame that the dog needed to maintain its routine  i have a daughter who lives mi from me she is not interested in accepting responsibility to the puppy raising  but has assured me she would like to be able to take the dog for occasional walks and would be available to take the dog on a weekend if i needed help  i am no longer employed outside the home i see a few clients each week in my home the time i would spend with a client does not exceed the time the pup can be caged the work i do is as a massage therapist contact and touch is a comfortable way i respond with people or animals  i am a physically active person looking forward to having company on many of my walks  my mother who lives in arlington virginia i try to visit about once every six weeks my visit is usually about  days the next time i plan to visit her is july   it will be a family reunion so i will either need a foster volunteer to be with the dog or to be able to have the dog with me on the train amtrac or bus the dog has been invited  i have a lot of time on my hands that i haven t yet figured out how to use well i retired from full time work august and have been in search of a volunteer job i would find rewarding and educating i feel this job will offer me the involvement that i want to embrace at this time in my life 
16880,15.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,my wife and i usually wake up at six o clock she takes a shower and i wake up our son for school and then i put our airedale out in an xpen area to get busy i bring her inside the house feed her and get her fresh water my wife is usually done with her shower by then and cooks breakfast for our son i take my shower and check on the progress of our son my wife and son eat breakfast together she then gets dressed for work i crab a cup of coffee and check our son s school essentials for that day my wife leaves for work and i take our son to the bus stop where he is picked up by the town school bus sometimes our airedale waits with us i picked up the newspaper off the driveway and the airedale and i go back into the house she will usually finish her breakfast while i read the paper and drink another coffee after reading the paper i take away any unfinished food from the airedale mid morning i check any emails or messages from our rental property tennants if i have doctor s appointment to atytend they are usually scheduled late morning i will in that case attend the appointments or respond to tenants requests if the airedale is crated and sleeping i let her sleep if she is awake we go for a neighborhood walk when we get home she will want to lay at the front door looking at the traffic and passers by one the side walk she usually falls asleep i prepare our evening meal and may text or talk to our twin nineteen year old girls in college our son comes home from school at about  he has is snack and review any schoolwork or homework he may have i finish up preparing super and my wife arrives home at  i set the table and we eat at about five pm at this time my son will feed the airedale we finish super and clean up about six we usually watch the news and some type of crime shows until later in the evening during this time period our airedale may want to go out several times even if she doesn t have to get busy she just goes through this routine to get treats from us since she is a older dog we give in a treat het even though she hasn t done her business every time my wife reads for a while then goes to bed at nine i check our son s homework and he s in bed by ninethiry lights out at te i ll watch tv for a half hour and go to bed about ten thirty i secure the bathroom and put the airedale to bed if she is not already there on her pillow bed then i head for bed 
16880,4.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,0.0,my wife and i usually wake up at six o clock she takes a shower and i wake up our son for school and then i put our airedale out in an xpen area to get busy i bring her inside the house feed her and get her fresh water my wife is usually done with her shower by then and cooks breakfast for our son i take my shower and check on the progress of our son my wife and son eat breakfast together she then gets dressed for work i crab a cup of coffee and check our son s school essentials for that day my wife leaves for work and i take our son to the bus stop where he is picked up by the town school bus sometimes our airedale waits with us i picked up the newspaper off the driveway and the airedale and i go back into the house she will usually finish her breakfast while i read the paper and drink another coffee after reading the paper i take away any unfinished food from the airedale mid morning i check any emails or messages from our rental property tennants if i have doctor s appointment to atytend they are usually scheduled late morning i will in that case attend the appointments or respond to tenants requests if the airedale is crated and sleeping i let her sleep if she is awake we go for a neighborhood walk when we get home she will want to lay at the front door looking at the traffic and passers by one the side walk she usually falls asleep i prepare our evening meal and may text or talk to our twin nineteen year old girls in college our son comes home from school at about  he has is snack and review any schoolwork or homework he may have i finish up preparing super and my wife arrives home at  i set the table and we eat at about five pm at this time my son will feed the airedale we finish super and clean up about six we usually watch the news and some type of crime shows until later in the evening during this time period our airedale may want to go out several times even if she doesn t have to get busy she just goes through this routine to get treats from us since she is a older dog we give in a treat het even though she hasn t done her business every time my wife reads for a while then goes to bed at nine i check our son s homework and he s in bed by ninethiry lights out at te i ll watch tv for a half hour and go to bed about ten thirty i secure the bathroom and put the airedale to bed if she is not already there on her pillow bed then i head for bed 
16880,12.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,0.0,my wife and i usually wake up at six o clock she takes a shower and i wake up our son for school and then i put our airedale out in an xpen area to get busy i bring her inside the house feed her and get her fresh water my wife is usually done with her shower by then and cooks breakfast for our son i take my shower and check on the progress of our son my wife and son eat breakfast together she then gets dressed for work i crab a cup of coffee and check our son s school essentials for that day my wife leaves for work and i take our son to the bus stop where he is picked up by the town school bus sometimes our airedale waits with us i picked up the newspaper off the driveway and the airedale and i go back into the house she will usually finish her breakfast while i read the paper and drink another coffee after reading the paper i take away any unfinished food from the airedale mid morning i check any emails or messages from our rental property tennants if i have doctor s appointment to atytend they are usually scheduled late morning i will in that case attend the appointments or respond to tenants requests if the airedale is crated and sleeping i let her sleep if she is awake we go for a neighborhood walk when we get home she will want to lay at the front door looking at the traffic and passers by one the side walk she usually falls asleep i prepare our evening meal and may text or talk to our twin nineteen year old girls in college our son comes home from school at about  he has is snack and review any schoolwork or homework he may have i finish up preparing super and my wife arrives home at  i set the table and we eat at about five pm at this time my son will feed the airedale we finish super and clean up about six we usually watch the news and some type of crime shows until later in the evening during this time period our airedale may want to go out several times even if she doesn t have to get busy she just goes through this routine to get treats from us since she is a older dog we give in a treat het even though she hasn t done her business every time my wife reads for a while then goes to bed at nine i check our son s homework and he s in bed by ninethiry lights out at te i ll watch tv for a half hour and go to bed about ten thirty i secure the bathroom and put the airedale to bed if she is not already there on her pillow bed then i head for bed 
16879,8.0,0.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0,kids  up at am for school  main caregiver works in a home office  may leave the house during the day for a meeting or errands for aprox  hr have  children lead an active schedule almost always someone is home  have  older cat sometimes foster kittens for weeks  this may or may not continue if we get accepted to guide dog parent fostering weekends have nd home where we may go but dog would go with us  go on week long trip to alleghany state park where puppy would either go with or stay at geb mentioned vacation home worskbicki family 
16879,14.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,0.0,kids  up at am for school  main caregiver works in a home office  may leave the house during the day for a meeting or errands for aprox  hr have  children lead an active schedule almost always someone is home  have  older cat sometimes foster kittens for weeks  this may or may not continue if we get accepted to guide dog parent fostering weekends have nd home where we may go but dog would go with us  go on week long trip to alleghany state park where puppy would either go with or stay at geb mentioned vacation home worskbicki family 
16877,14.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,0.0,i am a chef who can leave the puppy in a crate in the back office when i am working the line i have the ability to let the dog get busy during my hr shift the rest of my week is extremely flexable i usually get up at am and go to the gym from the dog can come with me i then work from m t w r f s sun are  hr shifts for me at work but my family who will be attending class as well can take care of the pup or the pup can be crated in the office at work  i live in a house with my mom and sister  yr old  we have a  yr old silky terrier andy  who gets along with other dogs my mom takes andy everywhere with her he is never crated always goes along for car rides we have a minivan and the ability to put a crate in the back i have a small  door car and will have the pup on the floor in the fall i will be commuting to college to obtain my second degree my work schedule will change and i will be working less hours 
16876,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,i m currently working one day a month  in may and june it may become one day a week  when not working my schedule is totally flexible  if i am chosen to be a puppy raiser i would prefer a female pup if possible 
16876,7.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,i m currently working one day a month  in may and june it may become one day a week  when not working my schedule is totally flexible  if i am chosen to be a puppy raiser i would prefer a female pup if possible 
16856,6.0,0.0,1.0,4.0,4.0,5.0,4.0,1.0,0.0,my typical day during the school year mid sept to mid may is that i wake at a m and get my  daughters ages  & off to school  i usually take a walk around a m before heading to my job as a preschool teacher at a local nature center  i am usually home by  i sometimes take a walk before my kids get home from school at  we do homework from  p m dinner is usually around  we usually take an after dinner walk or play outside around until  bedtime for my kids is by and i am in bed by   i am married but my husband is gone most of the time for work so it s just me and my girls during the week we just lost our beloved  year old yellow lab who was a service dog trained through the delta society in october but we somehow still stick to his schedule with the walks etc  sometimes habits are hard to break! i don t work during the summer but sometimes i do kids day camps here and there  our entire family is home for the weekends and i pretty much stick to my walk schedule because i love being outdoors! we are very lucky to live in a wonderful neighborhood with plenty of dog owners  we have the cleveland metropark system lake erie and a man made reservoir all within walking distance from our house! we do have  cats but they are used to being around dogs because of ours and others that we dog sit regularly  even as i am writing this i have a black lab and  bernese mountain dogs laying at my feet! we would love to become puppy raisers by the end of may or early june of this year   we would prefer a yellow lab but the gender does not matter thank you for your consideration!
